la 2 1 3 1 4 1 5 1 6 1 7 1 
label 3 1 5 2 
labelled 6 1 
labor 2 2 5 1 
laboratories 3 1 4 4 5 1 6 1 7 1 
laboratory 2 5 3 6 4 3 5 4 6 5 7 6 
labs 3 1 
lack 3 79 4 69 5 79 6 41 7 47 
lacking 7 1 
lacks 3 1 
lacrosse 5 1 
ladino 2 1 3 1 4 1 6 1 7 1 
lafayette 7 1 
lakes 5 1 
lampoon 5 1 
land 5 4 
landholdings 5 1 
landis 5 2 
landowner 5 1 
landscape 2 1 4 3 5 2 
lane 5 1 
lang 2 5 3 8 4 6 5 5 6 6 7 6 
langsam 6 1 
language 1 1 3 1 4 1 5 1 6 1 7 1 
languages 2 9 3 42 4 14 
lantern 5 2 
large 2 1 
largely 2 2 
larger 4 2 
largest 5 3 
last 2 1 3 2 4 4 5 3 6 5 7 25 
lasting 3 1 
lastname 7 1 
lastnode 7 3 
lat 5 1 7 1 
late 2 3 3 2 6 2 7 6 
later 2 2 3 6 4 4 5 3 6 1 7 2 
latest 3 1 
latga 2 1 3 1 4 1 6 1 7 1 
lathem 5 1 
latin 4 1 5 6 
latina 2 1 3 2 4 3 5 5 
latter 2 1 3 1 6 1 
latvie 2 1 
laude 5 1 7 1 
launch 4 1 
launched 2 1 
laura 5 1 
laurel 5 1 6 1 7 1 
law 5 1 
lawlis 3 1 
lawrence 5 2 
laws 4 1 6 1 7 4 
lawson 5 1 
lawsuit 4 2 5 2 
layer 3 4 4 91 5 14 6 9 7 7 
layers 7 1 
layout 4 1 
lazy 6 1 
lcc 3 1 
lccn 5 1 
ld 4 1 
lde 6 1 
lds 5 1 
le 4 1 
lead 3 1 4 1 
leaders 5 1 
leadership 5 1 
leading 3 2 4 2 5 3 
leads 7 3 
league 5 1 
leaguers 5 1 
leak 3 1 
leap 2 1 5 3 
learning 2 1 
least 4 1 5 2 
leave 3 1 4 1 
leaves 5 1 7 1 
lebanon 5 2 
lebow 5 1 
lecture 6 1 
lecturer 5 1 7 1 
led 3 2 4 3 7 1 
leede 5 2 
leeuwen 2 2 
left 2 1 
legacy 2 2 3 2 4 2 5 2 6 2 7 2 
legal 3 1 
legends 5 1 
legge 5 2 
leibniz 2 2 6 1 7 1 
leiserson 6 2 7 2 
length 3 3 5 9 7 2 
lengthy 5 1 6 1 
leon 5 1 
leopard 4 2 5 1 6 1 7 1 
less 2 1 3 7 4 16 5 6 6 7 7 5 
lesson 5 1 6 1 7 1 
let 3 1 
leto 1 1 2 3 4 1 5 1 
letter 2 1 3 1 4 1 5 1 6 1 7 1 
lettering 4 1 
letters 3 1 
level 2 2 3 9 4 7 5 1 6 1 7 2 
levels 2 2 3 2 4 2 5 1 6 1 7 1 
levenez 4 1 
leverone 5 1 
levi 5 1 
levy 2 1 
lex 4 1 
lexical 3 3 
lg 6 3 
lib 4 4 6 4 7 4 
libc 3 1 4 2 
liberal 2 1 5 5 
libhashish 6 1 
libhybris 3 1 4 1 6 1 7 1 
libm 4 1 
libraries 2 1 3 11 4 5 5 4 6 1 7 1 
library 2 4 3 27 4 9 5 33 
license 2 3 3 4 4 11 5 3 6 6 7 7 
licensed 4 2 
licensee 4 1 
licenses 2 1 3 1 4 2 5 1 
licensing 4 1 
lies 2 1 5 1 
lietuvi 2 1 3 2 4 3 6 4 7 4 
lieu 5 1 
life 2 2 5 19 
lifecycle 2 2 6 21 
lifetime 3 1 
lights 5 1 6 1 7 1 
like 2 1 3 9 4 21 5 2 6 3 7 1 
likely 3 1 4 1 
likeness 5 1 6 2 
likewise 6 1 
limbo 3 32 4 13 5 7 6 25 7 26 
limburgs 2 1 
limit 3 2 5 1 6 3 
limitations 6 1 
limited 3 2 4 1 5 2 6 1 7 2 
limits 2 2 3 1 
lincoln 5 2 7 1 
lind 6 1 
line 3 39 4 22 5 28 6 35 7 43 
linear 3 1 4 1 6 15 7 14 
linearly 6 1 7 5 
linebacker 5 1 6 1 7 1 
lines 6 1 
linguistics 2 3 7 1 
link 2 4 3 3 4 4 5 15 
linkable 4 1 
linked 1 1 2 2 3 6 4 2 5 2 6 8 
linker 3 1 4 1 
linking 3 1 
links 2 10 3 1 
lint 3 2 7 1 
linus 4 1 
linux 4 25 7 1 
linuxfocus 4 1 
linuxjournal 3 1 
lions 4 2 5 1 
liquidity 2 1 3 1 4 1 6 1 7 1 
lisp 3 1 
list 1 1 2 11 3 5 4 9 5 8 6 21 7 255 
listed 5 1 7 1 
listen 5 1 
lister 4 1 
listfree 7 1 
listhead 7 4 
listing 6 1 
lists 3 2 4 1 5 1 6 7 7 96 
literal 3 2 
literally 5 1 
literals 3 2 4 2 5 9 6 3 7 1 
literature 2 1 5 1 
lithograph 5 1 
little 2 1 3 1 4 1 
litwin 6 1 
live 4 2 5 3 
living 5 1 
lix 5 1 
llc 5 1 6 1 7 1 
lm 3 1 
lmur 5 1 
ln 4 1 
load 2 1 3 1 5 2 
loadable 4 1 
loaded 3 1 
loader 2 5 3 8 4 3 
loading 2 1 3 2 4 4 5 1 6 4 7 5 
loans 5 4 
local 1 1 3 3 4 1 6 2 7 2 
locales 3 1 
locality 6 1 
locally 1 1 
locate 4 1 6 1 
located 3 1 
locating 7 1 
location 2 5 3 3 5 5 6 5 7 2 
locations 4 1 5 2 6 3 7 1 
lock 6 1 
lodge 5 6 
loew 5 1 
log 2 1 3 1 4 2 5 1 6 5 7 10 
logarithmic 6 1 
logic 2 1 3 1 4 1 5 1 6 1 7 1 
logical 2 1 3 1 
logname 4 1 
lois 5 1 
lojban 2 1 3 1 4 1 5 1 6 1 7 1 
lon 5 2 
london 5 2 
long 3 7 4 2 5 3 6 2 7 1 
longer 3 2 4 1 7 3 
longman 5 1 
longstanding 5 1 
longtime 5 1 
look 4 1 5 1 
lookaside 6 1 
looking 5 1 7 1 
lookup 6 1 
lookups 6 5 
loom 2 1 
loop 3 1 
looping 3 1 4 1 5 1 6 1 7 1 
loosely 5 1 
lord 5 1 
los 2 1 
loses 6 1 
lost 3 1 
lot 3 1 
louis 2 2 5 1 
louise 5 1 
loukides 4 1 
love 5 1 
lovelace 2 2 
low 2 2 3 8 4 2 6 4 
lowe 5 2 
lowercase 3 2 5 1 
lowery 5 2 
lowest 2 2 3 1 4 1 5 1 6 1 7 2 
lp 4 1 5 1 
lpc 3 3 6 2 
lpr 4 1 
ls 4 1 
lt 3 8 6 2 
ltd 5 1 
ltr 2 1 3 1 4 1 5 1 6 1 7 1 
luhn 6 1 
luigi 5 1 
lund 5 1 
lwn 4 1 
lyme 5 1 
lynah 5 1 
lynxos 4 1 
lyrics 5 2 
m 2 3 3 3 4 1 7 1 
mac 4 2 5 9 6 4 7 8 
macarthur 5 1 6 15 7 3 
macdonald 5 2 
machine 2 12 3 4 4 7 
machinery 2 7 4 1 
machines 2 7 4 1 
macintosh 4 1 
maclean 5 1 
macro 2 1 3 5 5 2 
macros 3 3 
made 1 1 2 2 
magazine 5 5 6 2 
magdalen 5 1 
magnetic 4 1 
magnetized 2 2 
magnify 2 1 5 1 
magnifyclipiconurl 2 4 
magyar 2 1 3 2 4 3 6 4 7 4 
mail 4 1 
mailboxes 5 1 7 2 
main 2 13 3 1 
mainframe 3 1 4 2 
mainly 2 2 3 1 4 1 7 1 
maintain 2 1 5 1 6 2 7 3 
maintainable 2 1 
maintained 3 1 4 1 5 1 
maintaining 2 1 3 1 
maintains 5 1 
maintenance 2 2 3 2 4 4 6 3 7 3 
major 2 6 5 12 7 1 
majority 3 1 5 1 
majors 5 2 6 3 
make 2 1 3 1 4 2 5 2 6 1 7 3 
makes 3 1 
making 2 5 3 1 4 1 6 1 7 1 
malagasy 2 1 3 1 4 1 5 1 6 1 7 1 
malicious 6 3 
mall 5 1 
malloc 3 1 5 3 
mamuneas 5 1 
man 2 1 4 2 
manage 2 1 
managed 2 1 3 1 
management 2 6 3 2 4 4 5 1 6 2 
manager 4 2 
manages 7 1 
managing 3 1 5 13 
manatee 5 1 
manchester 5 2 
mandate 6 1 
mandatory 5 1 6 1 7 3 
mandriva 4 1 5 1 6 1 
manhattan 5 1 
manifest 3 1 
manipulate 7 2 
manipulated 3 2 
manipulating 7 1 
manipulation 3 2 7 2 
manipulations 2 1 3 1 7 1 
manner 6 1 7 1 
mansfield 7 1 
manual 3 1 
manually 3 2 
manuals 4 1 5 1 
manuel 4 1 
manufacture 2 4 3 5 4 24 5 16 6 7 7 7 
manufacturers 4 1 
many 2 10 3 26 4 22 5 8 
map 3 1 
mapped 6 1 
mapping 2 1 6 1 
mappings 6 1 
maps 5 3 6 2 
mar 2 1 4 1 5 1 
marc 5 2 6 4 7 5 
march 2 8 3 7 4 2 5 4 6 5 7 13 
marching 5 1 
marcus 5 1 
mardi 5 1 
marginal 6 1 
mario 3 1 
mark 2 1 3 1 4 1 6 1 
marked 4 1 
marker 7 1 
market 2 1 4 2 5 2 
marketed 7 1 
markets 2 1 4 1 
marking 7 1 
marsh 5 1 7 3 
marshall 5 1 
martin 5 2 
mary 5 1 
marye 5 1 
mascot 5 14 
masking 6 2 
massachusetts 4 2 5 4 6 1 7 1 
master 3 1 4 1 5 1 
matariki 5 2 
matarikinetwork 5 1 
match 3 1 
matches 6 1 
mater 5 1 
material 3 4 
materials 2 1 
math 2 3 3 2 4 1 5 3 
mathematica 3 1 
mathematical 2 2 
mathematically 2 1 3 2 4 1 6 1 7 1 
mathematician 2 1 
mathematicians 2 1 
mathematics 2 12 3 2 5 2 
matlab 3 1 
matrices 3 1 7 1 
matt 5 1 
matter 7 1 
matthew 5 1 
matti 2 1 5 8 
mature 2 1 
maurice 6 1 7 2 
max 6 1 
maximum 3 1 6 1 7 1 
may 2 6 3 30 4 8 5 24 6 31 7 40 
mb 3 1 4 2 6 1 7 1 
mccarthy 7 1 
mcfarland 5 1 
mcgraw 6 5 7 8 
mcilroy 4 2 5 1 
mckenna 5 1 6 1 7 2 
mckenzie 6 1 
mclaughlin 5 1 
mcleland 5 1 
mcp 3 3 
mcpeak 3 1 4 2 5 3 6 2 7 18 
md 7 1 
mdy 6 2 
me 4 1 5 4 
meacham 5 7 6 8 7 33 
meals 5 1 
mean 5 2 6 1 
meaning 3 1 4 2 6 2 7 1 
means 2 4 4 1 6 1 
meant 4 1 
mechanic 5 1 
mechanical 2 8 7 2 
mechanism 6 1 
mechanisms 3 1 4 3 
mechanization 2 1 
mechatronics 2 1 
medal 4 1 5 6 
medalists 5 1 
medals 5 1 
media 2 1 3 2 4 2 5 3 
median 5 1 
mediate 4 1 
mediawiki 2 8 3 13 4 18 5 8 6 23 7 28 
medical 2 3 5 8 
medicine 5 5 
medieval 2 1 
meehan 5 1 
meet 2 2 3 1 4 1 6 1 7 1 
meeting 5 1 
meets 5 1 
megascale 2 1 
mehta 5 1 6 1 
meinel 2 1 
melayu 2 1 3 2 4 3 6 3 7 4 
meledandri 5 1 
melrose 5 1 
member 3 1 5 4 6 1 7 12 
members 5 12 6 1 7 15 
membership 2 1 
memcpy 3 1 
memnode 7 1 
memorandum 6 1 
memorial 5 12 
memory 2 3 3 31 4 5 
men 5 25 6 3 
mention 2 2 3 2 4 2 5 2 6 2 7 2 
mentioned 3 1 
menu 2 1 3 1 4 2 5 1 6 2 7 2 
mepis 4 1 
meredith 5 1 
merely 3 1 4 1 6 1 7 2 
mergence 2 1 
merging 7 1 
mesg 4 1 5 7 6 11 7 1 
message 3 2 4 1 7 5 
messages 7 1 
messaging 5 1 
met 4 1 5 1 
meta 2 1 
metadata 7 1 
metallurgy 2 2 3 142 4 79 5 242 6 155 7 167 
method 3 1 5 1 6 6 7 2 
methodical 2 1 
methodist 5 4 6 6 7 13 
methodological 2 1 
methodologies 2 1 3 1 5 2 
methodology 2 1 7 1 
methods 2 12 5 1 6 5 
metropolitan 5 1 
meyer 2 2 5 1 
mi 3 1 
miami 5 1 7 1 
michael 5 4 6 1 
michigan 2 1 
microarchitecture 2 1 
microbiology 2 1 3 1 
microcomputers 3 1 
microcontrollers 3 1 
microfabrication 2 1 3 1 4 1 5 1 6 1 7 1 
microkernel 4 1 
micrometers 5 1 
microprocessor 6 1 
microsoft 2 1 3 1 
microsystems 4 2 5 10 7 1 
microtechnology 2 1 5 3 6 1 7 3 
mid 4 1 5 1 
middle 7 2 
middot 1 6 4 1 6 1 7 1 
midnight 4 1 
might 2 2 3 2 7 2 
migration 4 1 
mike 4 3 5 2 6 2 7 3 
mile 5 2 
miles 5 1 
milestones 2 1 
milieu 2 1 
military 2 4 7 2 
milk 5 1 6 1 7 2 
mill 2 1 
millennium 2 1 
miller 3 2 4 19 5 26 6 29 7 17 
million 5 4 6 1 
mills 5 1 
milo 5 1 
mimics 3 2 5 1 6 4 7 6 
min 2 1 3 1 4 1 5 1 6 2 7 2 
mind 2 3 
minds 2 2 
mindy 5 2 
mini 4 1 7 1 
minicomputers 3 1 
minify 2 2 3 2 4 2 5 2 6 2 7 2 
minimal 3 2 4 5 5 3 6 4 7 2 
minimize 4 1 
minimum 6 2 7 2 
mining 2 4 
minister 5 2 6 1 
ministers 5 1 
minix 4 1 
minnesota 6 1 
minordefault 2 1 3 1 4 1 5 1 6 1 7 1 
mint 4 1 
minute 7 1 
mirand 2 1 3 1 4 1 6 1 7 1 
mirror 1 1 
misc 2 1 
miscellaneous 4 2 
misplaced 2 1 
misra 3 1 
miss 6 1 
misses 6 2 
missile 2 1 3 1 4 4 5 2 6 2 
mission 5 1 
missionaries 5 1 
missionary 5 1 
mistakes 3 1 
mister 5 1 6 1 7 1 
mit 2 3 3 1 5 2 6 8 7 5 
mitchell 5 1 
mitigated 6 1 7 1 
mkdir 4 1 
mkfs 4 1 
mnu 5 1 
mobile 2 1 5 4 
mode 2 1 3 2 4 3 5 2 
model 2 1 5 1 
modeling 2 2 5 6 
models 2 1 3 4 4 11 5 5 7 2 
modern 2 7 3 1 
modernization 5 1 
modifiable 4 2 6 1 7 1 
modification 2 1 
modified 2 2 3 2 4 3 5 3 6 5 7 6 
modify 3 1 4 1 7 1 
modifying 2 1 
modular 4 1 6 1 
modularity 3 1 4 1 5 1 
module 4 1 
modules 6 1 
modulo 6 1 
modulus 6 1 
moeurs 4 1 
mohegan 5 5 
molly 5 1 
moment 6 1 
momentum 2 1 
monahan 5 1 6 22 7 21 
mondiale 2 1 
money 5 2 
moniker 5 1 
monitoring 2 1 
monodevelop 3 1 4 1 6 1 7 1 
monolithic 4 3 
monotonic 6 2 
monotonically 6 1 
montauks 5 1 
month 3 23 6 14 7 7 
monthly 5 2 
months 2 1 4 4 5 2 
moor 5 1 
moose 5 3 
moosilauke 5 3 
moran 6 1 
more 2 16 3 16 4 14 5 9 6 25 7 18 
moreover 7 1 
moriarty 5 1 
mormon 5 14 6 16 7 16 
morphos 4 1 
morse 2 1 
mort 5 2 
morten 5 1 
moshe 6 1 
most 2 5 3 23 4 8 5 14 6 8 7 4 
mostly 5 1 
motivated 2 1 
motorola 7 1 
motto 5 1 
mounier 2 1 5 1 
mount 4 1 
mountable 4 2 
mountains 5 3 
mouse 4 1 
move 2 2 4 1 5 1 6 2 7 1 
moved 4 1 
movement 4 1 7 2 
moves 7 1 
movie 5 1 
moving 4 1 
mpe 4 1 
ms 4 3 5 1 6 6 7 7 
msdn 7 1 
msvc 3 4 4 10 5 1 6 5 7 5 
much 2 2 7 5 
mudd 5 1 
muddied 2 1 6 1 
mulder 2 1 
multi 3 3 4 3 
multibyte 3 1 
multics 3 11 4 5 5 3 6 6 7 27 
multidimensional 3 3 
multilevel 4 1 
multimap 6 1 
multimedia 2 1 4 1 6 3 
multinational 3 1 
multiple 2 1 3 3 4 3 6 3 7 5 
multiplication 2 1 
multiplicative 6 1 
multiplied 3 1 
multiply 7 4 
multiprocessing 2 2 
multiset 6 1 
multitasking 4 2 
multitude 2 3 3 3 4 1 5 2 6 1 
munro 7 1 
murders 5 1 6 3 7 7 
murray 3 1 4 1 6 1 7 1 
museum 2 1 4 1 5 1 7 3 
music 2 1 5 3 
musl 3 1 4 1 6 1 7 1 
must 3 6 5 1 6 5 7 6 
mutation 7 1 
mv 4 1 
mw 2 14 3 19 4 24 5 14 6 29 7 34 
mwembedsupport 2 1 3 2 4 3 5 1 6 4 7 5 
mwmath 7 1 
mx 6 1 
myers 5 1 
mysandbox 2 1 3 1 4 1 5 1 6 1 7 1 
mzn 2 1 3 1 4 1 5 1 6 1 7 1 
n 2 1 3 1 4 3 5 1 6 1 
na 7 1 
nabity 5 1 
nading 5 1 
name 2 10 3 6 6 3 7 12 
named 3 5 5 5 
names 2 1 3 2 4 2 5 2 
namespace 3 1 
namespaces 2 2 3 2 4 3 5 2 6 4 7 3 
nanoengineering 2 1 3 5 4 1 5 2 6 5 7 1 
nanomedicine 2 1 
nanometer 5 1 
nanotechnology 2 2 
napulitano 2 1 3 1 4 1 6 1 7 1 
narrative 5 1 
nashua 5 1 
nathan 5 1 
nathaniel 5 2 
nation 5 4 
national 2 2 3 5 4 1 5 10 
nationalism 2 1 3 1 4 1 5 2 6 1 7 6 
nationally 5 3 
native 5 1 
natives 5 1 
natural 2 4 7 3 
naturally 7 1 
nature 2 1 5 1 
naur 2 3 
naval 2 1 5 2 
navigate 5 1 
navigation 2 3 3 3 4 5 5 3 6 5 7 5 
navigationtiming 2 1 3 2 4 3 5 1 6 4 7 5 
navy 5 1 
nbc 5 1 
ncaa 5 2 6 13 7 3 
ncp 4 1 
nd 2 3 
near 2 9 3 1 4 4 5 2 
nearby 5 2 6 1 
nearest 6 2 
nearly 3 22 4 17 5 13 6 21 7 23 
neashce 2 1 3 1 4 1 
necessarily 2 2 6 1 
necessary 3 3 4 1 5 1 6 1 7 2 
necessity 3 1 
necula 3 2 
ned 5 1 
nederlands 2 1 3 2 4 3 5 1 6 4 7 4 
nedersaksies 2 1 3 1 4 1 
need 3 2 4 1 5 3 6 1 7 9 
needed 2 8 3 3 4 2 6 6 7 4 
needing 3 4 4 2 6 6 7 8 
needleman 5 1 6 6 7 4 
needs 3 3 4 1 6 2 
negating 6 1 
negative 3 1 4 3 
negatives 3 1 
neighborhood 5 1 
nelson 5 4 
neolithic 2 1 
nervi 5 1 
nest 3 1 
nested 4 1 
net 3 1 6 1 7 1 
netbeans 3 1 4 1 6 1 7 1 
netbsd 4 1 7 1 
netcat 4 1 5 2 
netherlands 2 1 3 2 4 3 5 1 6 4 7 5 
neto 2 1 3 1 4 1 6 1 7 1 
nets 2 1 
netstat 4 1 
network 2 2 6 2 
networked 5 1 
networking 2 2 4 3 
networks 2 4 4 1 
neurophysiology 2 1 
neuroscience 2 2 
neurotechnology 2 1 3 1 4 1 6 1 7 1 
never 3 2 5 2 6 2 7 2 
nevertheless 6 1 
new 2 7 3 2 4 3 5 1 6 9 7 8 
newell 7 4 
newer 3 2 4 4 5 1 6 1 7 1 
newlib 3 1 4 1 
newline 3 1 
newly 6 1 
newnode 7 19 
newpageshidepatrolled 2 1 3 1 4 1 5 1 6 1 7 1 
news 2 2 4 1 5 22 
newsletter 5 1 
newsmaker 2 1 
newspaper 5 2 
newsweek 5 2 
nexenta 4 1 5 1 
next 2 2 3 5 4 1 
nextstep 4 1 
ng 2 1 3 5 4 9 5 1 6 10 7 10 
nh 5 1 
nic 2 1 
nice 4 1 
nicely 2 1 
nicholas 5 1 
nichols 5 1 
nick 5 2 7 1 
nickname 2 1 3 1 4 1 5 7 6 1 7 1 
nicole 2 1 
nigel 5 1 
night 5 3 
nikolas 6 3 
nil 7 1 
nine 2 1 
ninth 5 1 
nir 6 1 
nist 6 1 
nix 4 1 
nj 3 1 5 6 
nm 4 1 
nndb 5 2 
no 2 3 3 9 4 7 5 3 6 7 7 8 
nobel 5 2 
node 3 1 7 151 
nodes 6 1 
nofollow 2 1 3 1 4 1 5 1 6 1 7 1 
nomenclature 7 1 
nominal 3 1 
nominated 5 3 
nominees 5 1 
non 2 2 3 5 
none 2 1 3 1 5 5 6 1 7 2 
nonetheless 4 2 
nonstandard 3 1 
nor 3 1 
nordfriisk 2 1 3 1 4 1 6 1 7 1 
noreturn 3 1 
normal 3 2 6 1 
normally 4 1 7 1 
norman 2 1 5 3 
normative 3 1 5 13 
norms 4 56 5 156 6 153 7 197 
norollbackdiff 2 1 3 1 4 1 5 1 6 1 
norsk 2 2 3 4 4 6 5 1 6 8 7 7 
north 5 3 7 1 
northeastern 2 1 3 1 4 1 5 1 6 1 7 1 
northern 5 3 
northwestern 5 1 
norton 3 3 4 4 5 2 6 5 7 12 
nostalgic 5 1 
not 2 8 3 25 4 17 5 1 6 5 7 4 
notable 2 1 3 7 4 3 5 1 6 4 7 27 
notably 2 1 3 2 5 1 6 1 
notation 3 1 
note 2 3 6 2 
noted 2 1 4 1 5 1 
notes 2 4 3 2 5 2 6 2 7 3 
nothing 2 1 5 6 
notice 7 4 
notify 2 1 3 1 4 1 5 1 6 1 7 1 
notion 3 1 
notre 5 1 
noun 4 1 
nov 2 1 3 1 4 1 5 2 6 1 7 1 
novelist 5 1 
novell 4 7 
november 2 1 3 3 4 2 5 14 6 2 7 2 
novial 2 1 3 1 4 1 
now 2 3 3 5 4 6 5 2 7 1 
np 2 3 
nroff 4 1 
ns 5 1 7 2 
nslookup 4 1 
nuclear 2 3 3 4 4 6 5 13 6 2 7 2 
null 2 3 3 3 4 8 
number 2 11 3 2 4 1 5 1 6 1 7 4 
numberheadings 2 1 3 1 4 1 5 1 6 1 7 1 
numbers 2 2 3 3 
numerical 2 10 3 1 
numerous 2 1 
nutrition 2 1 
ny 5 1 
nynorsk 2 1 3 2 4 3 6 4 7 3 
nyregion 5 1 
nytimes 5 1 
o 2 1 3 6 4 9 5 4 6 17 7 9 
obfuscated 3 1 
object 2 1 3 15 4 4 
objective 2 1 3 10 4 1 7 2 
objectives 5 1 
objects 2 1 3 2 4 4 5 1 6 6 7 13 
obscurity 5 3 
observed 2 1 
observer 5 2 
observers 2 1 
obsoletenode 7 1 
obtain 3 1 4 3 
obtaining 7 13 
occasion 5 1 
occasional 5 1 
occasionally 4 2 6 1 7 1 
occitan 2 1 3 1 4 2 
occom 5 4 
occupations 2 1 
occupied 4 1 5 1 7 3 
occupy 3 1 
occur 3 1 
occurred 3 2 5 1 
occurrences 6 1 
occurs 3 1 5 45 
oclc 5 3 
oct 2 1 6 1 
october 2 7 3 9 4 5 5 55 6 1 
ocw 6 2 
odf 4 1 5 1 
of 1 1 2 289 3 255 4 163 5 432 6 198 7 253 
off 2 1 3 1 4 1 
offer 5 1 
offered 5 3 
offering 5 1 
offerings 4 1 
offers 5 4 7 1 
office 2 1 5 21 
officer 5 1 
offices 5 1 
official 3 4 4 4 5 6 6 2 7 2 
officially 4 1 5 2 
officio 5 2 7 2 
offline 1 1 
offs 7 1 
offset 3 1 
often 2 5 3 7 4 8 5 13 6 8 7 10 
ohio 5 2 
okasaki 7 1 
ol 2 1 3 2 4 3 5 1 6 4 7 4 
old 1 1 2 1 3 1 4 1 
older 3 1 
oldest 5 1 
oldid 2 1 3 1 4 2 5 1 6 2 7 2 
ole 6 1 7 1 
olshansky 5 1 
olshin 5 1 
olympians 5 1 
olympic 5 1 
olympics 5 4 
omitted 3 2 
on 2 39 3 27 4 36 5 42 6 1 
once 3 1 
one 2 13 3 12 4 4 5 13 6 25 7 39 
ones 2 2 4 1 
ongoing 5 1 
online 4 4 5 3 6 4 7 5 
only 2 13 3 11 4 4 5 5 6 18 7 12 
onto 2 1 3 1 4 2 5 1 6 3 7 3 
ontology 2 1 
op 3 2 
open 1 1 2 4 3 1 4 32 5 2 6 33 7 3 
openbsd 4 2 
opened 5 3 
opengl 4 1 7 1 
opening 3 1 
openserver 4 1 
opensolaris 4 1 
opensuse 4 1 
openvms 4 1 5 2 
opera 5 1 
operand 3 1 
operands 3 1 
operates 5 1 
operating 2 3 3 10 4 57 5 2 6 1 7 2 
operation 4 2 5 1 
operational 2 1 
operations 2 1 3 4 4 1 5 2 6 8 7 18 
operator 3 5 6 1 
operators 2 1 3 13 4 1 6 1 7 1 
opinion 4 1 
opportunities 2 1 
opposed 2 1 3 1 4 1 5 1 6 1 7 1 
opposite 7 1 
optical 2 1 
optics 2 1 
optimal 6 1 7 2 
optimization 2 2 3 1 4 2 5 1 6 1 
optimized 6 1 
optimizes 6 1 
optimum 6 1 
option 3 1 7 1 
optional 3 1 
optionally 3 1 4 1 5 1 6 1 7 1 
options 2 2 3 3 4 3 5 2 6 2 7 2 
or 2 24 3 60 4 13 5 16 6 50 7 65 
oracle 3 1 4 1 6 1 7 1 
oral 2 1 
ordained 5 1 
order 2 4 3 7 5 3 6 4 7 8 
ordered 6 1 
ordering 7 1 
orders 7 1 
ordinances 5 1 
ordinary 3 1 4 1 
ordronaux 5 2 
oren 5 1 6 1 7 1 
org 2 4 4 1 7 1 
organization 2 3 3 5 4 3 5 2 6 4 7 5 
organizations 2 1 
organize 2 2 4 2 
organized 6 1 
organizing 2 1 7 1 
orientated 2 1 4 1 6 1 7 1 
orientation 2 1 3 1 5 1 
oriented 2 1 3 6 5 1 
origin 3 1 
original 2 3 3 2 5 2 
originally 3 5 4 2 7 1 
originated 5 1 6 1 7 1 
originating 5 1 
origins 2 2 5 1 
os 3 1 4 19 5 3 
osborne 5 1 
osi 4 1 
ossanna 4 5 5 3 6 7 7 10 
ostensible 5 1 
ostensibly 5 1 
osv 4 1 
otago 5 2 
other 1 1 2 15 3 3 4 3 5 65 6 3 7 4 
others 2 3 4 7 5 3 6 1 
otherunix 4 1 
otherwise 3 2 7 2 
otsego 3 1 
our 2 1 3 1 4 1 5 3 6 1 7 2 
out 2 1 3 2 
outdoor 5 1 
outdoors 5 1 
outdoorsman 5 1 
outing 5 1 6 3 7 3 
outlets 5 1 
outline 2 3 
output 2 1 3 4 4 1 7 1 
outputs 6 1 
outset 4 1 
outside 2 1 5 1 6 1 
outstanding 5 1 
oval 5 1 
over 2 2 3 2 4 3 5 11 6 8 7 7 
overall 6 1 7 1 
overflow 3 1 
overhaul 5 1 
overhead 3 4 6 3 7 7 
overheads 6 1 
overlooking 5 1 
override 3 1 
overruns 3 1 
oversaw 5 5 6 21 7 25 
overview 2 2 4 2 
overwrites 6 1 
overwriting 6 1 
overwritten 3 1 5 8 
owen 5 2 
owes 3 1 4 1 
own 2 1 3 1 4 1 5 1 6 1 7 1 
owned 4 1 
owner 4 1 
owns 4 1 5 1 
oxford 5 1 
oyez 5 1 
p 2 17 3 6 4 1 
package 4 1 
packaged 4 1 
packages 4 2 5 1 6 2 
paddock 5 1 
padres 5 2 7 2 
page 2 3 
pagefree 3 1 
pagelanguagecode 2 1 3 1 4 1 5 1 6 1 7 2 
pagelanguagedir 2 1 3 1 4 1 5 1 6 1 7 1 
pages 2 3 3 2 4 6 5 3 6 7 7 6 
paging 4 1 5 1 
pair 2 1 6 1 
pairs 6 4 
pamela 4 1 
pamphlet 5 1 
pamphlets 5 1 
panero 5 1 
pantelis 5 1 
paper 4 1 7 1 
papers 2 7 5 1 
paquin 5 1 
paradigm 2 3 3 2 4 1 
paradigms 2 4 6 43 7 2 
parallel 2 5 3 2 
parameter 3 1 
parameters 2 1 
parametric 7 1 
parentheses 3 1 
parents 5 1 
paris 2 1 
parity 5 1 
park 2 1 5 2 
parke 5 1 
parker 5 1 
parking 5 1 
parlante 7 1 
parnas 2 2 4 1 7 1 
parsers 2 1 4 1 
parsing 7 13 
parsons 5 1 
part 2 5 3 1 4 1 6 1 7 1 
partially 3 1 4 1 5 1 6 1 7 1 
participants 2 1 3 1 7 2 
participate 5 4 6 1 
participation 5 3 
particular 2 2 3 3 6 4 7 4 
particularly 2 1 3 1 5 1 6 6 
parties 5 1 
partisan 2 1 
partition 4 1 
parts 3 2 4 1 5 1 6 1 
party 4 1 
pascal 2 3 3 4 4 3 
pass 3 2 5 1 
passed 3 6 
passes 3 1 4 2 
